4.5,1.2906
4.51,0.81667
4.52,1.2537
4.53,0.78995
4.54,1.0638
4.55,-0.88188
4.56,-0.25766
4.57,0.53058
4.58,0.044083
4.59,-0.27117
4.6,0.74587
4.61,0.64821
4.62,0.37445
4.63,-0.25303
4.64,-0.71543
4.65,-0.72472
4.66,-1.5585
4.67,-0.28805
4.68,-0.85082
4.69,-0.098334
4.7,-0.39648
4.71,-0.80156
4.72,-0.12324
4.73,-1.2217
4.74,0.051782
4.75,-1.009
4.76,0.16861
4.77,-0.023025
4.78,-1.1198
4.79,-1.2633
4.8,-0.6493
4.81,0.65012
4.82,-0.45126
4.83,-0.62654
4.84,-1.3025
4.85,-0.69801
4.86,-0.62322
4.87,0.055116
4.88,0.16699
4.89,0.28284
4.9,0.30525
4.91,-0.74942
4.92,-0.77575
4.93,-0.27918
4.94,0.28822
4.95,-0.67574
4.96,-0.76174
4.97,-0.51691
4.98,1.1824
4.99,0.27905
5,0.63638
5.01,-0.15627
5.02,-0.45843
5.03,-0.24158
5.04,-1.5405
5.05,-0.52989
5.06,-0.13917
5.07,-1.0988
5.08,-0.50463
5.09,-0.2216
5.1,0.12942
5.11,-0.13092
5.12,0.13433
5.13,-0.31661
5.14,0.80924
5.15,0.26931
5.16,0.5706
5.17,0.19698
5.18,0.86753
5.19,0.51723
5.2,1.1365
5.21,1.0552
5.22,0.79702
5.23,0.78525
5.24,0.86284
5.25,0.79265
5.26,1.1785
5.27,1.8705
5.28,1.9684
5.29,1.3967
5.3,0.48317
5.31,0.59045
5.32,-0.61016
5.33,0.15803
5.34,0.86927
5.35,0.055737
5.36,0.15349
5.37,0.07917
5.38,0.040361
5.39,0.60979
5.4,0.52835
5.41,-0.22014
5.42,-0.3966
5.43,-0.04868
5.44,-1.3436
5.45,-0.48009
5.46,0.19614
5.47,1.1501
5.48,-1.0091
5.49,-0.34401
5.5,0.13399
5.51,-0.024449
5.52,0.28606
5.53,-0.49121
5.54,-0.85207
5.55,-0.83461
5.56,-0.42041
5.57,0.29544
5.58,-1.215
5.59,-0.84863
5.6,-0.21498
5.61,-0.49347
5.62,-1.3346
5.63,-0.50926
5.64,0.054395
5.65,0.31455
5.66,0.30345
5.67,0.53348
5.68,0.51836
5.69,-0.21234
5.7,-0.25663
5.71,-0.80808
5.72,-0.32521
5.73,0.10709
5.74,0.5395
5.75,-0.18333
5.76,-0.70368
5.77,0.7736
5.78,0.31503
5.79,0.21296
5.8,-0.088539
5.81,-0.68764
5.82,-0.81793
5.83,-0.51665
5.84,-0.69082
5.85,-0.93698
5.86,-0.22044
5.87,-0.18768
5.88,0.14475
5.89,-0.40021
5.9,-0.49029
5.91,0.58554
5.92,-0.69357
5.93,0.42562
5.94,1.2287
5.95,0.45148
5.96,0.64418
5.97,0.75703
5.98,0.90454
5.99,0.59714
6,0.68299
6.01,1.45
6.02,-0.036964
6.03,0.97737
6.04,1.1273
6.05,1.6492
6.06,1.2467
6.07,0.42066
6.08,0.12885
6.09,-0.16068
6.1,0.63332
6.11,-0.16357
6.12,-0.15382
6.13,0.58721
6.14,0.81098
6.15,0.11659
6.16,0.30648
6.17,0.80528
6.18,0.9148
6.19,0.65717
6.2,-0.12838
6.21,-1.1679
6.22,-0.20689
6.23,-0.0075773
6.24,-0.46248
6.25,-0.59022
6.26,0.11114
6.27,-0.18604
6.28,-0.98617
6.29,-1.489
6.3,-0.4798
6.31,-0.236
6.32,0.29193
6.33,-2.0581
6.34,-0.44627
6.35,-0.11845
6.36,-0.28507
6.37,-0.79431
6.38,-1.2535
6.39,-0.91998
6.4,-0.1341
6.41,-0.20234
6.42,0.3606
6.43,0.24305
6.44,0.097704
6.45,0.32592
6.46,0.61926
6.47,0.3474
6.48,0.075184
6.49,-0.72445
6.5,-0.2673
6.51,-0.36399
6.52,-0.57078
6.53,0.18165
6.54,0.034699
6.55,-0.61642
6.56,-0.80822
6.57,-0.427
6.58,-0.92382
6.59,-0.56964
6.6,-0.71465
6.61,-2.1994
6.62,-1.5368
6.63,0.16241
6.64,0.39122
6.65,-0.58219
6.66,-1.1855
6.67,0.031406
6.68,0.057985
6.69,-0.030689
6.7,-0.16427
6.71,1.3883
6.72,0.52445
6.73,0.5601
6.74,-0.02545
6.75,0.1218
6.76,1.1127
6.77,0.38187
6.78,0.19386
6.79,-0.0020032
6.8,0.99823
6.81,0.97829
6.82,0.70744
6.83,1.2953
6.84,1.4624
6.85,0.789
6.86,0.40802
6.87,0.42563
6.88,0.3559
6.89,0.66283
6.9,-0.29279
6.91,0.17534
6.92,0.48928
6.93,0.73195
6.94,0.79542
6.95,0.14385
6.96,0.18678
6.97,0.17166
6.98,-0.35613
6.99,-0.37372
7,-0.24473
7.01,0.16168
7.02,-0.2015
7.03,-1.0973
7.04,-0.52859
7.05,-0.15927
7.06,-0.74196
7.07,-1.4149
7.08,-0.27425
7.09,-0.21975
7.1,-0.98889
7.11,0.63781
7.12,-0.55869
7.13,-0.19348
7.14,-0.9556
7.15,0.23344
7.16,-0.41444
7.17,0.31014
7.18,-0.42206
7.19,-0.51276
7.2,0.85609
7.21,0.33188
7.22,0.77883
7.23,0.015338
7.24,0.17876
7.25,0.52278
7.26,-0.945
7.27,-0.91699
7.28,-1.0056
7.29,-0.3234
7.3,-0.22437
7.31,-0.77884
7.32,-1.0256
7.33,0.14755
7.34,-0.5253
7.35,-0.53934
7.36,-1.3122
7.37,-0.69016
7.38,-0.16096
7.39,-0.35816
7.4,-0.90199
7.41,-1.3393
7.42,0.82761
7.43,-0.64969
7.44,-0.50512
7.45,-0.67486
7.46,0.46364
7.47,0.049347
7.48,0.86489
7.49,1.1796
7.5,0.29746
7.51,0.80274
7.52,1.1028
7.53,0.84825
7.54,0.50921
7.55,0.37142
7.56,0.91789
7.57,0.14547
7.58,0.43374
7.59,0.58597
7.6,1.4615
7.61,1.3876
7.62,1.334
7.63,0.45069
7.64,0.36848
7.65,0.1926
7.66,1.2548
7.67,0.4143
7.68,0.63999
7.69,0.2836
7.7,0.5077
7.71,1.5149
7.72,0.64683
7.73,0.21596
7.74,0.41292
7.75,0.41464
7.76,0.11427
7.77,0.1839
7.78,-0.055973
7.79,0.35197
7.8,-0.51808
7.81,-0.74037
7.82,-0.45053
7.83,-0.75739
7.84,-0.1084
7.85,-0.29202
7.86,-0.76076
7.87,-0.77009
7.88,0.55421
7.89,0.18638
7.9,0.0018335
7.91,-0.098222
7.92,-0.84394
7.93,-0.085785
7.94,-0.4016
7.95,-0.32608
7.96,-0.5871
7.97,-0.072135
7.98,0.19004
7.99,0.34326
8,1.05
8.01,0.13893
8.02,0.4149
8.03,-0.84549
8.04,-0.44751
8.05,-0.34937
8.06,-0.82228
8.07,-0.60186
8.08,-0.4328
8.09,-0.57805
8.1,-1.7705
8.11,-1.3359
8.12,-0.082593
8.13,-0.22415
8.14,-0.97806
8.15,-0.82079
8.16,-0.45617
8.17,-0.74272
8.18,0.48745
8.19,-0.040543
8.2,-0.5332
8.21,-0.14255
8.22,0.02684
8.23,-0.26613
8.24,-0.60327
8.25,1.4937
8.26,0.60489
8.27,0.028723
8.28,0.45797
8.29,0.78022
8.3,0.55331
8.31,0.82982
8.32,-0.3951
8.33,-0.53966
8.34,-0.084541
8.35,0.75894
8.36,0.32076
8.37,1.3115
8.38,1.0609
8.39,1.1325
8.4,0.84352
8.41,1.3342
8.42,1.562
8.43,0.37386
8.44,0.14897
8.45,1.6066
8.46,1.1142
8.47,0.77223
8.48,0.017131
8.49,1.0342
8.5,0.23063
8.51,0.6765
8.52,0.36554
8.53,0.47853
8.54,0.11227
8.55,-0.61004
8.56,-0.13017
8.57,-0.79188
8.58,-0.62048
8.59,-0.1775
8.6,-1.6236
8.61,-2.0298
8.62,-0.78331
8.63,-0.98981
8.64,-0.54144
8.65,-0.67064
8.66,0.50476
8.67,0.45114
8.68,-0.060282
8.69,-0.13017
8.7,-0.052741
8.71,0.061062
8.72,-0.70775
8.73,-0.076914
8.74,0.11854
8.75,-0.16179
8.76,-0.15913
8.77,-0.46414
8.78,0.91735
8.79,-0.11995
8.8,-0.76786
8.81,-1.7781
8.82,-0.49016
8.83,-0.45125
8.84,-1.0732
8.85,-1.1831
8.86,-1.1804
8.87,-0.95605
8.88,-0.73841
8.89,-0.87427
8.9,-0.82222
8.91,0.196
8.92,-0.081385
8.93,-0.68352
8.94,-0.71915
8.95,0.23427
8.96,0.205
8.97,-0.33525
8.98,-0.35622
8.99,-0.91353
9,-0.59004
9.01,-0.84338
9.02,-0.48404
9.03,0.068821
9.04,0.66944
9.05,1.0962
9.06,-0.073475
9.07,0.1441
9.08,0.62027
9.09,-0.47771
9.1,0.56859
9.11,0.43898
9.12,0.0044427
9.13,0.059734
9.14,1.2393
9.15,1.6992
9.16,1.6591
9.17,1.3845
9.18,0.97625
9.19,2.3086
9.2,1.8302
9.21,0.75313
9.22,1.0749
9.23,0.47795
9.24,1.2867
9.25,0.12272
9.26,0.52515
9.27,-0.32361
9.28,-0.10469
9.29,-0.6696
9.3,-0.64039
9.31,-0.28596
9.32,0.14223
9.33,-0.32085
9.34,-1.3943
9.35,-0.83096
9.36,0.10445
9.37,-0.27027
9.38,-0.78989
9.39,-1.2811
9.4,-1.311
9.41,0.13079
9.42,0.87608
9.43,0.70406
9.44,0.75282
9.45,0.87329
9.46,-0.28007
9.47,-0.4459
9.48,-0.024886
9.49,0.27473
9.5,-0.44741
9.51,-1.0343
9.52,-0.68487
9.53,-0.56568
9.54,-0.28921
9.55,0.11057
9.56,-0.11922
9.57,0.041917
9.58,-1.246
9.59,0.075891
9.6,-0.98946
9.61,-0.75877
9.62,-0.848
9.63,0.22229
9.64,-0.85401
9.65,-0.97584
9.66,-0.69399
9.67,-0.19068
9.68,-0.21634
9.69,-0.56027
9.7,0.063898
9.71,0.20736
9.72,0.035334
9.73,0.49091
9.74,0.10213
9.75,-1.1881
9.76,-0.60585
9.77,-0.28576
9.78,-1.0716
9.79,-0.82661
9.8,-0.61641
9.81,0.81248
9.82,0.17214
9.83,0.95088
9.84,0.8078
9.85,0.9058
9.86,0.5801
9.87,0.3252
9.88,0.86963
9.89,0.47308
9.9,2.3469
9.91,0.72693
9.92,0.59405
9.93,1.4159
9.94,1.8581
9.95,2.1152
9.96,1.9018
9.97,0.71645
9.98,-0.079885
9.99,0.89242
10,0.69853
10.01,0.32778
10.02,0.041868
10.03,0.60392
10.04,-0.1052
10.05,-0.7406
10.06,-0.8616
10.07,0.095175
10.08,0.51142
10.09,0.11342
10.1,0.28571
10.11,0.099861
10.12,0.46024
10.13,-0.19303
10.14,-0.34012
10.15,-0.40481
10.16,-0.70335
10.17,-0.15658
10.18,-0.60492
10.19,-0.52813
10.2,0.28288
10.21,0.98998
10.22,0.66359
10.23,0.096971
10.24,0.088942
10.25,-0.18951
10.26,-0.96978
10.27,-0.21438
10.28,-0.71093
10.29,-0.98888
10.3,-0.57168
10.31,-0.81138
10.32,-0.25416
10.33,-0.29436
10.34,0.8
10.35,-1.0875
10.36,0.037835
10.37,-0.42713
10.38,-0.7403
10.39,0.10032
10.4,0.043134
10.41,0.13438
10.42,-0.51067
10.43,-0.62533
10.44,-0.47283
10.45,-0.90543
10.46,-0.35169
10.47,-0.66172
10.48,0.66901
10.49,-0.3901
10.5,0.038701
10.51,-0.95554
10.52,-0.36975
10.53,-0.33625
10.54,-1.4897
10.55,-1.178
10.56,0.05428
10.57,-0.35448
10.58,-0.83811
10.59,-0.12421
10.6,0.92235
10.61,1.4852
10.62,1.2492
10.63,0.49096
10.64,0.11644
10.65,-0.0091714
10.66,0.77243
10.67,0.63305
10.68,0.11485
10.69,1.1371
10.7,1.7677
10.71,0.52739
10.72,0.20655
10.73,1.9813
10.74,1.6776
10.75,0.79545
10.76,-0.16384
10.77,0.57727
10.78,0.50151
10.79,0.94306
10.8,0.34591
10.81,0.10355
10.82,-0.97375
10.83,-0.7016
10.84,-0.2828
10.85,-0.021121
10.86,-0.064356
10.87,0.20589
10.88,0.57921
10.89,-0.098389
10.9,-0.21342
10.91,-0.093621
10.92,-0.34023
10.93,0.13874
10.94,-0.74863
10.95,-1.3883
10.96,-1.1011
10.97,0.48912
10.98,0.12891
10.99,-0.092939
11,0.031339
11.01,0.11681
11.02,-0.01127
11.03,-0.41242
11.04,-1.2451
11.05,-1.4732
11.06,-0.45994
11.07,0.34374
11.08,-0.45226
11.09,-0.80386
11.1,1.0544
11.11,-0.31558
11.12,-0.87372
11.13,0.094557
11.14,0.47326
11.15,0.20038
11.16,-0.41631
11.17,-0.42982
11.18,-0.90631
11.19,0.33431
11.2,-0.53969
11.21,-0.30045
11.22,-1.1896
11.23,-1.4477
11.24,-0.72996
11.25,-0.093658
11.26,-0.017685
11.27,-0.28004
11.28,-0.64838
11.29,-0.99387
11.3,-0.58022
11.31,-0.75552
11.32,-0.93646
11.33,-1.4916
11.34,-1.3793
11.35,-0.3688
11.36,-0.75611
11.37,0.57086
11.38,0.80908
11.39,1.6529
11.4,0.38758
11.41,0.88345
11.42,0.38152
11.43,0.26459
11.44,1.1547
11.45,0.64125
11.46,1.4169
11.47,1.0838
11.48,1.1357
11.49,0.85671
11.5,0.58712
11.51,0.99811
11.52,0.79123
11.53,0.67721
11.54,0.55684
11.55,-0.067845
11.56,0.60619
11.57,-0.32359
11.58,0.64916
11.59,0.22264
11.6,-0.21261
11.61,-0.75376
11.62,-0.088641
11.63,0.50051
11.64,-0.23221
11.65,0.013351
11.66,0.55426
11.67,0.88828
11.68,0.71661
11.69,-0.96885
11.7,0.15768
11.71,-1.0529
11.72,-0.42236
11.73,-0.38531
11.74,-0.25663
11.75,-0.49328
11.76,0.65001
11.77,0.80293
11.78,0.41862
11.79,-0.12686
11.8,-0.13273
11.81,-0.34271
11.82,-0.59114
11.83,-0.59085
11.84,-0.096912
11.85,0.19124
11.86,-0.13344
11.87,0.21279
11.88,-0.18808
11.89,0.12797
11.9,0.38995
11.91,0.077436
11.92,0.38743
11.93,-0.033011
11.94,-0.38739
11.95,0.35524
11.96,-0.08785
11.97,-1.124
11.98,-0.29468
11.99,-0.039815
12,-1.2161
12.01,-1.7756
12.02,-1.7602
12.03,-0.93442
12.04,-0.028716
12.05,0.12374
12.06,-0.65784
12.07,-0.71544
12.08,-1.1974
12.09,-0.71467
12.1,-0.57393
12.11,-0.14618
12.12,-0.79013
12.13,-0.35165
12.14,1.0299
12.15,0.99516
12.16,1.0536
12.17,1.2245
12.18,1.1192
12.19,-0.034903
12.2,0.59478
12.21,0.79732
12.22,0.88506
12.23,0.33981
12.24,0.92937
12.25,0.58263
12.26,0.33374
12.27,1.5683
12.28,1.0641
12.29,0.61756
12.3,-0.43365
12.31,0.7401
12.32,0.81086
12.33,0.60898
12.34,0.14156
12.35,0.47629
12.36,0.91014
12.37,-0.088381
12.38,0.37441
12.39,0.041606
12.4,-0.52973
12.41,0.11853
12.42,0.99224
12.43,0.62526
12.44,0.6571
12.45,1.4791
12.46,0.049943
12.47,0.21522
12.48,-1.0224
12.49,-0.30734
12.5,-0.74766
12.51,0.19103
12.52,0.022653
12.53,-0.363
12.54,-0.77984
12.55,0.59906
12.56,0.62515
12.57,-0.37726
12.58,-0.033223
12.59,-0.049095
12.6,-0.82627
12.61,-0.18202
12.62,-0.15415
12.63,0.59068
12.64,0.51211
12.65,0.22575
12.66,-0.038804
12.67,-0.46105
12.68,0.38529
12.69,0.16622
12.7,-0.86481
12.71,-0.93974
12.72,-0.60947
12.73,0.33609
12.74,-0.52001
12.75,-0.23524
12.76,-1.3052
12.77,-1.8587
12.78,-0.7496
12.79,-1.7792
12.8,-0.37728
12.81,-0.75706
12.82,-0.16513
12.83,-0.99152
12.84,-0.12578
12.85,-0.28056
12.86,-1.2362
12.87,-0.8274
12.88,-0.68961
12.89,-0.76438
12.9,-0.55054
12.91,0.014682
12.92,0.52831
12.93,0.033636
12.94,0.69406
12.95,0.69271
12.96,1.2824
12.97,0.082487
12.98,-0.16611
12.99,0.31995
13,0.37835
13.01,0.18627
13.02,0.94924
13.03,0.75407
13.04,0.93456
13.05,0.53664
13.06,0.29045
13.07,0.4614
13.08,-0.13018
13.09,0.95509
13.1,0.69664
13.11,0.50376
13.12,1.3733
13.13,1.0975
13.14,0.51189
13.15,-0.10612
13.16,0.30262
13.17,0.19928
13.18,0.53548
13.19,-0.26483
13.2,-0.21273
13.21,1.3777
13.22,0.45302
13.23,-0.63477
13.24,0.039008
13.25,0.17026
13.26,-0.92298
13.27,-0.71299
13.28,-0.35031
13.29,-0.68743
13.3,-0.65867
13.31,0.0056549
13.32,0.59054
13.33,-0.41209
13.34,0.31048
13.35,0.41249
13.36,-0.37689
13.37,-1.4571
13.38,-0.17287
13.39,-0.34639
13.4,0.33238
13.41,0.66963
13.42,0.25467
13.43,-0.019192
13.44,-0.38989
13.45,0.20493
13.46,-0.23559
13.47,-0.7172
13.48,-0.043285
13.49,0.092667
13.5,-0.51963
13.51,-0.8945
13.52,-0.48769
13.53,-0.29614
13.54,-1.3032
13.55,-2.0301
13.56,-1.7816
13.57,-1.4085
13.58,-0.49933
13.59,-1.1506
13.6,-1.4042
13.61,-0.59949
13.62,-0.29343
13.63,-0.37504
13.64,-0.90554
13.65,-0.14921
13.66,-0.91949
13.67,-0.3369
13.68,-1.2474
13.69,0.74001
13.7,0.68066
13.71,1.1214
13.72,0.36464
13.73,0.59153
13.74,0.18948
13.75,0.11922
13.76,0.68995
13.77,-0.25337
13.78,0.83165
13.79,1.0879
13.8,0.79622
13.81,1.3781
13.82,0.73471
13.83,0.84815
13.84,-0.10189
13.85,1.0091
13.86,0.49621
13.87,1.2945
13.88,0.74001
13.89,1.1289
13.9,0.5382
13.91,0.17565
13.92,1.6539
13.93,0.67026
13.94,0.42351
13.95,0.12575
13.96,-0.71159
13.97,0.11535
13.98,1.0708
13.99,0.63168
14,0.34315
14.01,-0.20216
14.02,0.27674
14.03,-0.63553
14.04,-0.64082
14.05,-1.1019
14.06,-0.37834
14.07,-0.1018
14.08,-1.3473
14.09,0.049417
14.1,1.3587
14.11,0.97076
14.12,-0.5107
14.13,-0.51219
14.14,0.37281
14.15,0.20104
14.16,0.84333
14.17,0.6806
14.18,0.46741
14.19,0.35535
14.2,1.0196
14.21,0.029598
14.22,-0.71969
14.23,-0.2996
14.24,0.13838
14.25,-0.72422
14.26,-1.3222
14.27,-1.0529
14.28,-0.53067
14.29,-0.58606
14.3,-1.2078
14.31,-0.68434
14.32,-1.2619
14.33,-1.1309
14.34,-1.8068
14.35,-1.2686
14.36,-0.92272
14.37,-1.1247
14.38,0.88771
14.39,0.23788
14.4,-0.6237
14.41,-0.34715
14.42,-0.064492
14.43,-0.23194
14.44,-0.53801
14.45,-0.54363
14.46,0.97542
14.47,0.7607
14.48,0.43296
14.49,0.19956
14.5,0.69445
14.51,0.44466
14.52,0.66459
14.53,0.079994
14.54,-0.40566
14.55,0.21193
14.56,1.0172
14.57,0.8181
14.58,0.82076
14.59,0.33275
14.6,1.1422
14.61,0.88965
14.62,0.8341
14.63,0.75019
14.64,1.3759
14.65,0.77595
14.66,1.1352
14.67,1.1403
14.68,1.4961
14.69,1.2992
14.7,1.1414
14.71,-0.055179
14.72,0.090662
14.73,-0.82587
14.74,-0.43003
14.75,-0.076771
14.76,-0.41661
14.77,1.0314
14.78,-0.26937
